"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_adb4a392988b","Can_d44e5492","En_f7ffea39","attracts_interest_from","engages_audience","The subject (a story form or folklore domain) captures the attention or interest of the audience.","audience_engagement_relation","INTERACTION","influence","0.6","Urban legends are a facet of modern folklore; the captivating effect is generalized to the broader modern folklore context.","Urban legends (part of modern folklore) are said to captivate audiences, implying modern folklore content attracts audiences.","Relation generalized from urban legends to modern folklore; semantics slightly extrapolated.","urban legends have been a fascinating aspect of modern folklore for centuries, captivating audiences","Ch_000015","{
 ""TemporalQualifier"": ""for centuries"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit generalization"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Attribution: effect primarily attributed to urban legends as an aspect of modern folklore""
}","As an aspect of modern folklore, these stories draw interest from audiences."
"RelR_db7229766640","Can_6920b11a","Can_c6384468","reflects","represents","The subject narrative or tale symbolically represents or mirrors the fears, anxieties, or concerns present in a society.","sociocultural_representation_relation","REPRESENTATION","representation","0.96","Direction chosen as fears/anxieties being represented in the tales.","The text explicitly states the stories serve as cautionary tales that reflect the fears and anxieties of society.","","serve as cautionary tales that reflect the fears and anxieties of society","Ch_000015","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in communities around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""that"",
 ""OtherQualifier"": ""Function: serve as cautionary tales""
}","Cautionary tales mirror or express the fears and anxieties present in society."
"RelR_a14119185038","Can_c6384468","En_72a7e56d","belongs_to","belongs_to","Indicates that the subject is collectively associated with, or attributed to, the object (e.g., fears belonging to a particular society), without implying agentive control.","ownership_association_relation","OWNERSHIP","ownership","0.95","Genitive construction “of society” indicates these fears and anxieties are society's.","Phrase explicitly ties the fears and anxieties to society using 'of society'.","","reflect the fears and anxieties of society","Ch_000015","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","The fears and anxieties are held collectively by society."
"RelR_080adccf8427","En_eca20ad4","En_72a7e56d","is_part_of","part_of","Indicates that the subject entity is a component, aspect, or subset of the object entity, which represents a larger whole or system.","part_whole_relation","COMPOSITION","part-whole","0.9","Genitive 'of society' suggests the collective imagination belongs to and is part of society.","The phrase directly states that the collective imagination is 'of society'.","","thrive in the collective imagination of society","Ch_000015","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","The collective imagination is a component or attribute of society."
"RelR_3c56e82ea561","En_90dc77e5","En_eca20ad4","sustains","sustains","Indicates that the subject helps maintain or uphold the ongoing existence, intensity, or vitality of the object over time.","urban_legend_causation_relation","CAUSALITY","causal","0.8","Direction chosen from mysteries to the collective imagination, as mysteries condition continued thriving of legends in that imagination.","The text states that as long as there are mysteries to be solved, urban legends will continue to thrive in the collective imagination of society, implying a sustaining role of mysteries.","Urban legends are intermediary; relation abstracted to link mysteries to the host cultural space (collective imagination).","As long as there are mysteries to be solved … urban legends will continue to thrive in the collective imagination of society","Ch_000015","{
 ""TemporalQualifier"": ""as long as there are mysteries to be solved"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""existence of mysteries to be solved"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""as long as"",
 ""LogicalMarker"": ""as long as"",
 ""OtherQualifier"": ""EffectTarget: thriving of urban legends within the collective imagination""
}","The existence of mysteries to be solved helps sustain the continued thriving of urban legends within the collective imagination of society."
"RelR_3084235b83bc","En_d9f222db","En_eca20ad4","sustains","sustains","Indicates that the subject helps maintain or uphold the ongoing existence, intensity, or vitality of the object over time.","urban_legend_causation_relation","CAUSALITY","causal","0.8","Parallel construction with mysteries indicates fears also condition thriving of legends in the collective imagination.","The clause 'and fears to be faced' is coupled with 'mysteries to be solved' in the condition for legends thriving in the collective imagination.","As above, urban legends are intermediary; directed to the collective imagination as the cultural locus.","As long as there are mysteries to be solved and fears to be faced, urban legends will continue to thrive in the collective imagination of society.","Ch_000015","{
 ""TemporalQualifier"": ""as long as there are … fears to be faced"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""existence of fears to be faced"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""as long as"",
 ""LogicalMarker"": ""as long as"",
 ""OtherQualifier"": ""EffectTarget: thriving of urban legends within the collective imagination""
}","The presence of fears to be faced contributes to the continued thriving of urban legends in the collective imagination of society."
"RelR_cfe0dae41fe6","Can_31b6243f","Can_d44e5492","associated_with","is_topic_within","Indicates that the subject is a specific topic, aspect, or component that falls within the broader thematic or disciplinary domain represented by the object.","thematic_membership_relation","ASSOCIATION","contextual","0.55","Urban legends are described as an aspect of modern folklore; their origins are therefore associated with modern folklore as a narrative tradition.","Urban legends are aspects of modern folklore; mentioning the origins of urban legends in this context implies a connection between those origins and modern folklore.","Association inferred from surrounding context; modern folklore is not explicitly named in the same sentence as origins.","urban legends have been a fascinating aspect of modern folklore… While the origins of urban legends may be difficult to trace","Ch_000015","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""may be difficult to trace"",
 ""UncertaintyQualifier"": ""may"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""may"",
 ""OtherQualifier"": ""ResearchChallenge: tracing these origins is difficult""
}","The origins of urban legends are linked to, and part of, the broader context of modern folklore."
"RelR_1ab100f4d650","En_b2346235","Can_22528e3f","gives_rise_to","contributes_to","Subject is a causal or enabling factor that contributes to the occurrence or presence of the object, without implying it is the sole cause.","causal_influence_relation","CAUSALITY","causal","0.83","Directional choice AI → ethical dilemmas because the text states that the advancement of AI brings these dilemmas.","The chunk explicitly links rapid advancement of AI to the emergence of many ethical dilemmas in development and deployment.","","with this rapid advancement comes a myriad of ethical dilemmas that need to be addressed in the development and deployment of AI technologies.","Ch_000016","{
 ""TemporalQualifier"": ""in recent years"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""in the development and deployment of AI technologies"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""with this rapid advancement comes"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ImpactScope: affecting various industries and aspects of daily life""
}","The rapid advancement of Artificial Intelligence is described as bringing about numerous ethical dilemmas in AI development."
"RelR_09bf81ea7663","Can_22528e3f","Can_677b3d47","involves","includes_ethical_issue","The subject is a broader set or category of ethical dilemmas in AI development that includes the object as a specific ethical issue or example.","ethical_issue_membership_relation","ASSOCIATION","conceptual-inclusion","0.9","Ethical dilemmas → accountability because accountability is listed as one of the concerns from which these dilemmas stem.","The text states that ethical dilemmas stem from concerns about privacy, bias, accountability, transparency, and societal impact.","","These ethical dilemmas stem from concerns about privacy, bias, accountability, transparency, and the potential impact of AI on society as a whole.","Ch_000016","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""in the development and deployment of AI technologies"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""stem from"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ConcernType: listed as one of multiple sources of dilemmas""
}","Ethical dilemmas in AI development are said to arise from concerns that include accountability."
"RelR_c4439d90023b","Can_22528e3f","En_b2346235","arise_in_context_of","occurs_in_context_of","Indicates that the subject phenomenon, issue, or process takes place within or is embedded in the contextual scope defined by the object.","contextual_scope_relation","CONTEXTUALITY","context","0.78","Dilemmas → AI because they are defined as dilemmas in AI development, implying their context is AI technologies.","The text repeatedly refers to ethical dilemmas in AI development and deployment, tying the dilemmas to AI as their context.","","ethical dilemmas that need to be addressed in the development and deployment of AI technologies.","Ch_000016","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""during the development and deployment of AI technologies"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Scope: ethical issues specific to AI lifecycle activities""
}","The ethical dilemmas are specifically framed as occurring in the context of AI development (and deployment)."
